Data	Pyra2_E100_F-20
Recipe	GS_CALIBRATION_V2
Site Name	
Points	4466
X-Resolution	0.200000
X-Coord	-3710.79
Y-Coord	-35558.68
	       Raw	Intermediate	    Normal	 Roughness	  Waviness
203	  -8688.61	  -422.962	   17758.5	   17758.5	   17758.5
204	  -8710.75	  -445.099	   17741.3	   17741.3	   17741.3
205	  -8752.85	  -487.204	   17730.1	   17730.1	   17730.1
206	  -8771.58	  -505.933	   17738.1	   17738.1	   17738.1
207	  -8703.53	   -437.88	   17765.9	   17765.9	   17765.9
208	  -8608.03	  -342.382	   17792.6	   17792.6	   17792.6
209	  -8630.52	  -364.871	   17796.5	   17796.5	   17796.5
210	  -8707.32	   -441.67	   17779.3	   17779.3	   17779.3
211	  -8722.97	  -457.322	   17758.3	   17758.3	   17758.3
212	  -8716.94	  -451.288	   17744.1	   17744.1	   17744.1
213	  -8752.17	  -486.517	   17741.6	   17741.6	   17741.6
214	  -8759.63	  -493.978	   17756.5	   17756.5	   17756.5
215	  -8678.75	    -413.1	     17785	     17785	     17785
216	  -8612.37	  -346.719	   17806.5	   17806.5	   17806.5
217	  -8637.69	  -372.043	   17802.1	   17802.1	   17802.1
218	  -8714.34	  -448.691	   17775.5	   17775.5	   17775.5
219	  -8753.01	  -487.364	   17745.6	   17745.6	   17745.6
220	  -8766.37	   -500.72	   17728.3	   17728.3	   17728.3
221	  -8782.42	  -516.774	   17730.4	   17730.4	   17730.4
222	  -8753.82	  -488.175	   17750.7	   17750.7	   17750.7
223	  -8680.05	  -414.401	   17775.6	   17775.6	   17775.6
224	  -8649.31	  -383.656	   17784.3	   17784.3	   17784.3
225	  -8712.46	  -446.813	   17768.7	   17768.7	   17768.7
226	  -8764.51	  -498.857	   17739.2	   17739.2	   17739.2
227	  -8783.14	  -517.488	   17711.8	   17711.8	   17711.8
228	  -8819.88	   -554.23	   17698.2	   17698.2	   17698.2
229	  -8833.32	  -567.672	   17706.2	   17706.2	   17706.2
230	  -8761.09	  -495.438	   17731.5	   17731.5	   17731.5
231	   -8692.3	   -426.65	   17753.5	   17753.5	   17753.5
232	  -8710.68	  -445.034	   17751.5	   17751.5	   17751.5
233	  -8770.97	  -505.324	   17725.1	   17725.1	   17725.1
234	  -8830.48	  -564.827	   17690.3	   17690.3	   17690.3
235	  -8855.74	  -590.092	   17663.6	   17663.6	   17663.6
236	  -8868.09	  -602.438	   17653.5	   17653.5	   17653.5
237	  -8874.04	  -608.387	   17662.7	   17662.7	   17662.7
238	  -8828.81	  -563.158	   17685.9	   17685.9	   17685.9
239	  -8756.77	  -491.123	   17705.9	   17705.9	   17705.9
240	  -8763.04	  -497.393	   17704.8	   17704.8	   17704.8
241	  -8841.64	  -575.988	   17682.9	   17682.9	   17682.9
242	  -8876.58	  -610.926	   17656.5	   17656.5	   17656.5
243	  -8879.95	  -614.298	   17639.4	   17639.4	   17639.4
244	  -8903.45	    -637.8	   17636.5	   17636.5	   17636.5
245	  -8888.55	  -622.902	   17647.3	   17647.3	   17647.3
246	  -8837.45	  -571.803	   17663.3	   17663.3	   17663.3
247	  -8820.08	  -554.429	   17669.7	   17669.7	   17669.7
248	  -8842.56	  -576.912	   17657.1	   17657.1	   17657.1
249	  -8897.35	  -631.696	   17630.8	   17630.8	   17630.8
250	  -8946.51	  -680.863	   17606.6	   17606.6	   17606.6
251	  -8951.46	  -685.815	     17598	     17598	     17598
252	  -8938.39	  -672.736	   17608.2	   17608.2	   17608.2
253	  -8898.67	  -633.025	   17628.5	   17628.5	   17628.5
254	  -8849.36	  -583.712	   17642.5	   17642.5	   17642.5
255	  -8869.11	  -603.464	   17637.9	   17637.9	   17637.9
256	  -8923.96	  -658.308	   17617.1	   17617.1	   17617.1
257	  -8952.35	  -686.701	   17593.1	   17593.1	   17593.1
258	  -8977.65	      -712	   17578.9	   17578.9	   17578.9
259	  -8986.44	  -720.794	     17581	     17581	     17581
260	   -8945.8	  -680.152	   17596.2	   17596.2	   17596.2
261	  -8899.98	   -634.33	   17610.4	   17610.4	   17610.4
262	  -8903.42	  -637.773	   17608.4	   17608.4	   17608.4
263	  -8951.83	  -686.183	   17588.4	   17588.4	   17588.4
264	  -9002.25	  -736.604	   17562.2	   17562.2	   17562.2
265	   -9018.8	  -753.148	   17542.4	   17542.4	   17542.4
266	  -9020.73	  -755.084	   17535.7	   17535.7	   17535.7
267	  -9037.11	  -771.463	   17545.4	   17545.4	   17545.4
268	  -9003.79	  -738.139	   17569.7	   17569.7	   17569.7
269	  -8909.15	  -643.503	   17592.3	   17592.3	   17592.3
270	  -8904.53	  -638.877	   17590.6	   17590.6	   17590.6
271	  -9004.77	  -739.117	   17562.2	   17562.2	   17562.2
272	  -9061.02	  -795.371	   17527.6	   17527.6	   17527.6
273	  -9071.31	  -805.659	   17507.8	   17507.8	   17507.8
274	  -9076.71	  -811.062	   17510.1	   17510.1	   17510.1
275	  -9046.82	  -781.167	   17530.6	   17530.6	   17530.6
276	  -8990.38	  -724.733	   17556.8	   17556.8	   17556.8
277	  -8957.53	  -691.884	   17571.5	   17571.5	   17571.5
278	  -8973.88	  -708.233	   17563.7	   17563.7	   17563.7
279	  -9033.75	  -768.099	   17537.3	   17537.3	   17537.3
280	  -9079.99	  -814.336	   17507.3	   17507.3	   17507.3
281	  -9099.51	  -833.861	     17489	     17489	     17489
282	  -9124.62	  -858.966	   17493.2	   17493.2	   17493.2
283	  -9076.33	  -810.679	   17519.1	   17519.1	   17519.1
284	  -8976.92	  -711.271	   17548.4	   17548.4	   17548.4
285	     -8972	  -706.347	   17557.3	   17557.3	   17557.3
286	  -9042.87	  -777.218	   17540.3	   17540.3	   17540.3
287	  -9076.43	  -810.778	   17510.4	   17510.4	   17510.4
288	  -9098.38	  -832.731	   17482.2	   17482.2	   17482.2
289	   -9151.6	  -885.948	   17466.7	   17466.7	   17466.7
290	  -9153.07	  -887.418	   17472.9	   17472.9	   17472.9
291	   -9085.6	  -819.952	   17497.1	   17497.1	   17497.1
292	  -9025.75	  -760.097	   17519.4	   17519.4	   17519.4
293	  -9033.17	  -767.522	   17520.9	   17520.9	   17520.9
294	  -9091.65	  -826.005	   17501.2	   17501.2	   17501.2
295	  -9134.71	   -869.06	   17474.7	   17474.7	   17474.7
296	  -9146.55	  -880.899	   17454.4	   17454.4	   17454.4
297	   -9163.4	  -897.751	   17446.1	   17446.1	   17446.1
298	   -9173.5	  -907.853	     17451	     17451	     17451
299	  -9121.98	  -856.332	   17462.7	   17462.7	   17462.7
300	  -9090.95	  -825.297	   17466.2	   17466.2	   17466.2
301	  -9138.97	  -873.323	   17451.5	   17451.5	   17451.5
302	  -9186.32	  -920.672	   17424.4	   17424.4	   17424.4
303	  -9217.46	  -951.811	   17397.9	   17397.9	   17397.9
304	  -9241.69	  -976.043	   17381.6	   17381.6	   17381.6
305	  -9244.85	  -979.198	   17379.3	   17379.3	   17379.3
306	  -9229.33	  -963.683	   17388.1	   17388.1	   17388.1
307	  -9193.77	  -928.116	   17397.5	   17397.5	   17397.5
308	  -9179.38	  -913.732	   17392.9	   17392.9	   17392.9
309	  -9229.91	  -964.263	   17369.1	   17369.1	   17369.1
310	  -9301.87	  -1036.22	   17336.5	   17336.5	   17336.5
311	  -9327.32	  -1061.67	   17311.4	   17311.4	   17311.4
312	   -9323.1	  -1057.45	   17301.4	   17301.4	   17301.4
313	  -9331.91	  -1066.26	   17305.1	   17305.1	   17305.1
314	  -9306.58	  -1040.93	   17314.8	   17314.8	   17314.8
315	  -9260.96	  -995.309	   17316.6	   17316.6	   17316.6
316	  -9296.74	  -1031.09	   17299.4	   17299.4	   17299.4
317	  -9379.17	  -1113.52	   17268.6	   17268.6	   17268.6
318	  -9405.14	   -1139.5	   17239.4	   17239.4	   17239.4
319	  -9407.05	   -1141.4	   17220.6	   17220.6	   17220.6
320	  -9432.49	  -1166.84	   17213.2	   17213.2	   17213.2
321	  -9436.96	  -1171.31	   17217.7	   17217.7	   17217.7
322	  -9399.56	  -1133.91	   17228.8	   17228.8	   17228.8
323	  -9353.95	   -1088.3	   17229.8	   17229.8	   17229.8
324	  -9389.33	  -1123.68	   17206.2	   17206.2	   17206.2
325	  -9494.83	  -1229.18	   17164.3	   17164.3	   17164.3
326	   -9549.6	  -1283.95	   17125.5	   17125.5	   17125.5
327	  -9543.34	  -1277.69	   17103.9	   17103.9	   17103.9
328	  -9554.11	  -1288.46	   17100.1	   17100.1	   17100.1
329	  -9559.34	  -1293.69	   17109.4	   17109.4	   17109.4
330	   -9500.6	  -1234.95	   17120.7	   17120.7	   17120.7
331	  -9472.18	  -1206.53	     17115	     17115	     17115
332	  -9544.21	  -1278.56	   17082.2	   17082.2	   17082.2
333	  -9640.64	  -1374.99	   17035.1	   17035.1	   17035.1
334	  -9688.73	  -1423.08	   16996.8	   16996.8	   16996.8
335	  -9688.53	  -1422.88	   16979.4	   16979.4	   16979.4
336	  -9680.75	   -1415.1	   16979.9	   16979.9	   16979.9
337	  -9669.63	  -1403.98	   16988.1	   16988.1	   16988.1
338	   -9643.3	  -1377.65	   16991.3	   16991.3	   16991.3
339	   -9638.6	  -1372.95	   16977.2	   16977.2	   16977.2
340	  -9708.23	  -1442.58	     16943	     16943	     16943
341	  -9783.64	  -1517.99	   16900.4	   16900.4	   16900.4
342	  -9811.14	  -1545.49	   16865.4	   16865.4	   16865.4
343	  -9837.83	  -1572.19	   16846.3	   16846.3	   16846.3
344	   -9845.2	  -1579.55	   16842.2	   16842.2	   16842.2
345	  -9800.36	  -1534.71	   16841.3	   16841.3	   16841.3
346	   -9791.3	  -1525.65	   16824.4	   16824.4	   16824.4
347	  -9872.15	   -1606.5	   16782.8	   16782.8	   16782.8
348	   -9963.9	  -1698.25	   16727.7	   16727.7	   16727.7
349	  -10017.7	  -1752.06	   16677.3	   16677.3	   16677.3
350	  -10042.1	  -1776.41	   16640.1	   16640.1	   16640.1
351	  -10065.4	  -1799.74	   16614.8	   16614.8	   16614.8
352	  -10098.8	  -1833.13	   16597.8	   16597.8	   16597.8
353	  -10082.3	  -1816.64	   16580.9	   16580.9	   16580.9
354	  -10078.4	  -1812.73	   16550.3	   16550.3	   16550.3
355	  -10173.6	  -1907.99	   16499.7	   16499.7	   16499.7
356	  -10274.8	  -2009.16	   16440.7	   16440.7	   16440.7
357	  -10307.2	  -2041.58	   16387.7	   16387.7	   16387.7
358	  -10330.4	  -2064.78	   16341.6	   16341.6	   16341.6
359	    -10394	  -2128.31	   16295.6	   16295.6	   16295.6
360	  -10444.1	  -2178.41	   16244.6	   16244.6	   16244.6
361	  -10479.1	  -2213.43	   16180.9	   16180.9	   16180.9
362	  -10552.3	   -2286.6	   16092.4	   16092.4	   16092.4
363	  -10692.4	  -2426.75	   15973.8	   15973.8	   15973.8
364	  -10873.2	  -2607.52	   15833.6	   15833.6	   15833.6
365	  -11011.8	  -2746.15	     15681	     15681	     15681
366	  -11136.8	   -2871.2	   15506.1	   15506.1	   15506.1
367	  -11333.8	  -3068.12	   15274.3	   15274.3	   15274.3
368	  -11604.9	  -3339.28	   14920.4	   14920.4	   14920.4
369	  -11979.1	  -3713.45	   14330.4	   14330.4	   14330.4
370	  -12731.7	  -4466.03	   13348.3	   13348.3	   13348.3
371	  -14218.6	  -5952.96	   11848.8	   11848.8	   11848.8
372	    -16423	  -8157.32	   9844.84	   9844.84	   9844.84
373	  -19248.6	  -10982.9	    7542.7	    7542.7	    7542.7
374	  -21908.4	  -13642.7	   5283.18	   5283.18	   5283.18
375	  -24014.4	  -15748.8	   3388.84	   3388.84	   3388.84
376	  -25268.8	  -17003.2	   2023.66	   2023.66	   2023.66
377	    -25877	  -17611.4	   1159.28	   1159.28	   1159.28
378	  -26236.2	  -17970.5	   654.245	   654.245	   654.245
379	    -26444	  -18178.4	   363.357	   363.357	   363.357
380	  -26583.4	  -18317.8	   193.483	   193.483	   193.483
381	  -26692.8	  -18427.1	   101.708	   101.708	   101.708
382	  -26703.3	  -18437.6	    68.924	    68.924	    68.924
383	  -26645.1	  -18379.4	   76.1806	   76.1806	   76.1806
384	  -26631.6	    -18366	   102.164	   102.164	   102.164
385	  -26594.1	  -18328.5	   129.235	   129.235	   129.235
386	  -26533.6	    -18268	    140.38	    140.38	    140.38
387	  -26562.9	  -18297.3	   123.177	   123.177	   123.177
388	  -26661.4	  -18395.8	   85.5326	   85.5326	   85.5326
389	  -26730.6	  -18464.9	   54.5145	   54.5145	   54.5145
390	  -26726.5	  -18460.9	   51.6885	   51.6885	   51.6885
391	  -26655.1	  -18389.5	   74.3022	   74.3022	   74.3022
392	  -26609.1	  -18343.4	   102.862	   102.862	   102.862
393	  -26610.6	    -18345	    121.01	    121.01	    121.01
394	  -26596.3	  -18330.6	   121.408	   121.408	   121.408
395	  -26600.5	  -18334.9	   101.216	   101.216	   101.216
396	  -26683.5	  -18417.8	   67.3749	   67.3749	   67.3749
397	  -26760.5	  -18494.9	   40.5305	   40.5305	   40.5305
398	  -26735.9	  -18470.2	   38.1911	   38.1911	   38.1911
399	  -26686.7	  -18421.1	   57.3162	   57.3162	   57.3162
400	  -26653.2	  -18387.6	   80.3962	   80.3962	   80.3962
401	  -26631.2	  -18365.6	   91.7516	   91.7516	   91.7516
402	  -26652.2	  -18386.6	   85.8369	   85.8369	   85.8369
