Data	Ramp3_E100_F-20
Recipe	GS_CALIBRATION_V2
Site Name	
Points	4466
X-Resolution	0.200000
X-Coord	-3706.96
Y-Coord	-35622.47
	       Raw	Intermediate	    Normal	 Roughness	  Waviness
164	  -8764.22	  -285.637	   17893.5	   17893.5	   17893.5
165	   -8803.5	  -324.916	   17900.3	   17900.3	   17900.3
166	  -8728.87	  -250.281	   17919.8	   17919.8	   17919.8
167	  -8625.35	   -146.76	   17928.5	   17928.5	   17928.5
168	  -8702.63	  -224.038	   17906.8	   17906.8	   17906.8
169	  -8868.04	  -389.453	   17875.8	   17875.8	   17875.8
170	  -8855.08	   -376.49	   17871.6	   17871.6	   17871.6
171	  -8705.36	  -226.776	   17891.2	   17891.2	   17891.2
172	  -8683.36	  -204.774	   17901.2	   17901.2	   17901.2
173	  -8801.82	  -323.236	     17893	     17893	     17893
174	  -8840.69	    -362.1	   17891.3	   17891.3	   17891.3
175	  -8737.42	   -258.83	   17907.1	   17907.1	   17907.1
176	  -8669.46	  -190.877	   17917.8	   17917.8	   17917.8
177	  -8741.97	  -263.385	   17904.8	   17904.8	   17904.8
178	  -8839.68	  -361.093	     17884	     17884	     17884
179	  -8829.78	   -351.19	   17882.7	   17882.7	   17882.7
180	  -8754.26	  -275.671	   17902.5	   17902.5	   17902.5
181	  -8703.16	  -224.576	   17920.3	   17920.3	   17920.3
182	  -8725.51	   -246.92	   17918.7	   17918.7	   17918.7
183	  -8797.59	  -319.008	   17905.5	   17905.5	   17905.5
184	  -8811.66	  -333.071	   17899.7	   17899.7	   17899.7
185	  -8760.71	  -282.125	   17904.7	   17904.7	   17904.7
186	  -8723.54	  -244.956	   17904.9	   17904.9	   17904.9
187	  -8780.04	  -301.453	     17893	     17893	     17893
188	   -8867.6	  -389.011	   17886.2	   17886.2	   17886.2
189	  -8816.17	  -337.579	   17900.6	   17900.6	   17900.6
190	  -8684.55	  -205.962	   17918.5	   17918.5	   17918.5
191	  -8701.89	  -223.303	   17909.7	   17909.7	   17909.7
192	  -8864.25	  -385.666	   17879.6	   17879.6	   17879.6
193	  -8913.58	  -434.993	   17864.6	   17864.6	   17864.6
194	  -8790.57	  -311.982	     17877	     17877	     17877
195	   -8728.7	  -250.113	   17890.3	   17890.3	   17890.3
196	  -8807.23	  -328.645	   17885.4	   17885.4	   17885.4
197	  -8877.62	  -399.035	   17877.2	   17877.2	   17877.2
198	  -8829.83	  -351.243	   17882.7	   17882.7	   17882.7
199	  -8746.33	  -267.744	   17889.8	   17889.8	   17889.8
200	  -8777.14	   -298.55	   17876.9	   17876.9	   17876.9
201	  -8889.73	  -411.142	   17849.3	   17849.3	   17849.3
202	  -8926.19	  -447.602	   17834.3	   17834.3	   17834.3
203	  -8868.72	  -390.133	   17846.1	   17846.1	   17846.1
204	  -8815.65	  -337.064	   17870.8	   17870.8	   17870.8
205	  -8780.47	  -301.882	   17884.5	   17884.5	   17884.5
206	   -8802.1	  -323.515	   17876.2	   17876.2	   17876.2
207	  -8887.78	  -409.193	   17857.1	   17857.1	   17857.1
208	  -8901.68	  -423.097	   17844.5	   17844.5	   17844.5
209	  -8832.56	  -353.975	     17837	     17837	     17837
210	  -8855.79	  -377.204	   17821.9	   17821.9	   17821.9
211	  -8966.12	  -487.535	   17805.5	   17805.5	   17805.5
212	  -8972.74	  -494.151	   17809.4	   17809.4	   17809.4
213	  -8857.04	  -378.451	   17831.7	   17831.7	   17831.7
214	   -8789.6	  -311.013	   17841.3	   17841.3	   17841.3
215	   -8884.8	  -406.209	   17821.4	   17821.4	   17821.4
216	   -9012.5	  -533.917	   17795.4	   17795.4	   17795.4
217	  -8969.33	  -490.744	   17790.3	   17790.3	   17790.3
218	  -8858.86	  -380.271	   17797.1	   17797.1	   17797.1
219	  -8904.27	  -425.681	   17793.4	   17793.4	   17793.4
220	  -9013.12	  -534.537	   17785.3	   17785.3	   17785.3
221	  -8976.77	   -498.18	   17793.7	   17793.7	   17793.7
222	  -8867.11	  -388.521	   17813.1	   17813.1	   17813.1
223	  -8865.28	  -386.696	     17817	     17817	     17817
224	  -8935.26	  -456.676	   17796.9	   17796.9	   17796.9
225	   -9007.8	  -529.216	   17773.1	   17773.1	   17773.1
226	  -9009.62	  -531.035	     17767	     17767	     17767
227	  -8943.92	  -465.331	   17777.2	   17777.2	   17777.2
