Data	Pyra2_E80_F-20
Recipe	GS_CALIBRATION_POLYTEC
Site Name	
Points	4466
X-Resolution	0.200000
X-Coord	-37878.45
Y-Coord	-9959.40
	       Raw	Intermediate	    Normal	 Roughness	  Waviness
331	  -8962.06	  -2126.16	  -1028.52	  -1028.52	  -1028.52
332	  -8987.73	  -2151.82	  -1050.16	  -1050.16	  -1050.16
333	  -9015.78	  -2179.88	  -1073.49	  -1073.49	  -1073.49
334	  -9041.45	  -2205.54	  -1098.12	  -1098.12	  -1098.12
335	  -9073.67	  -2237.77	  -1123.33	  -1123.33	  -1123.33
336	   -9104.4	   -2268.5	   -1147.9	   -1147.9	   -1147.9
337	  -9127.25	  -2291.35	  -1171.31	  -1171.31	  -1171.31
338	  -9150.29	  -2314.39	  -1194.52	  -1194.52	  -1194.52
339	  -9180.78	  -2344.88	  -1218.64	  -1218.64	  -1218.64
340	  -9210.21	  -2374.31	  -1243.89	  -1243.89	  -1243.89
341	  -9236.23	  -2400.32	  -1270.94	  -1270.94	  -1270.94
342	  -9266.26	  -2430.36	  -1301.89	  -1301.89	  -1301.89
343	  -9306.06	  -2470.15	  -1338.97	  -1338.97	  -1338.97
344	  -9357.37	  -2521.46	  -1382.64	  -1382.64	  -1382.64
345	  -9411.23	  -2575.33	  -1432.11	  -1432.11	  -1432.11
346	  -9464.16	  -2628.26	   -1487.8	   -1487.8	   -1487.8
347	   -9529.4	  -2693.49	  -1552.91	  -1552.91	  -1552.91
348	  -9602.29	  -2766.38	   -1633.8	   -1633.8	   -1633.8
349	  -9697.76	  -2861.86	  -1739.79	  -1739.79	  -1739.79
350	  -9833.58	  -2997.67	  -1882.02	  -1882.02	  -1882.02
351	  -10017.6	  -3181.65	  -2074.12	  -2074.12	  -2074.12
352	    -10250	  -3414.07	   -2340.6	   -2340.6	   -2340.6
353	  -10554.6	  -3718.66	  -2734.75	  -2734.75	  -2734.75
354	  -11012.5	  -4176.62	  -3355.36	  -3355.36	  -3355.36
355	  -11804.3	   -4968.4	  -4340.05	  -4340.05	  -4340.05
356	  -13202.6	  -6366.72	     -5816	     -5816	     -5816
357	    -15291	  -8455.09	  -7817.03	  -7817.03	  -7817.03
358	  -18119.2	  -11283.3	  -10215.2	  -10215.2	  -10215.2
359	  -21007.4	  -14171.5	  -12729.4	  -12729.4	  -12729.4
360	  -23644.4	  -16808.5	  -15014.6	  -15014.6	  -15014.6
361	  -25695.2	  -18859.3	  -16780.7	  -16780.7	  -16780.7
362	  -26546.5	  -19710.6	  -17908.7	  -17908.7	  -17908.7
