Data	Ramp3_E80_F-20
Recipe	GS_CALIBRATION_POLYTEC
Site Name	
Points	4466
X-Resolution	0.200000
X-Coord	-37877.17
Y-Coord	-10029.83
	       Raw	Intermediate	    Normal	 Roughness	  Waviness
182	  -7883.16	  -814.644	  -198.938	  -198.938	  -198.938
183	   -7884.2	  -815.684	  -199.707	  -199.707	  -199.707
184	  -7885.51	  -816.995	    -199.4	    -199.4	    -199.4
185	  -7889.05	  -820.536	  -198.983	  -198.983	  -198.983
186	  -7893.04	  -824.521	  -198.849	  -198.849	  -198.849
187	  -7894.22	  -825.707	  -199.238	  -199.238	  -199.238
188	  -7899.63	  -831.115	  -200.581	  -200.581	  -200.581
189	   -7905.3	   -836.78	  -203.076	  -203.076	  -203.076
190	  -7912.36	  -843.846	  -206.238	  -206.238	  -206.238
191	  -7923.43	  -854.914	  -209.018	  -209.018	  -209.018
192	  -7923.76	  -855.241	  -210.931	  -210.931	  -210.931
193	  -7926.04	   -857.52	  -212.855	  -212.855	  -212.855
194	  -7935.25	  -866.735	  -215.706	  -215.706	  -215.706
195	  -7943.48	  -874.961	  -218.981	  -218.981	  -218.981
196	   -7950.1	  -881.577	    -221.3	    -221.3	    -221.3
197	   -7954.9	  -886.382	  -221.742	  -221.742	  -221.742
198	  -7953.27	  -884.749	  -220.753	  -220.753	  -220.753
199	  -7952.22	  -883.702	  -219.976	  -219.976	  -219.976
200	  -7958.93	  -890.407	   -220.69	   -220.69	   -220.69
201	  -7966.53	  -898.009	  -222.766	  -222.766	  -222.766
202	  -7970.22	  -901.705	  -225.563	  -225.563	  -225.563
203	  -7977.48	  -908.964	  -228.703	  -228.703	  -228.703
204	   -7986.8	  -918.281	  -231.562	  -231.562	  -231.562
205	  -7991.36	  -922.841	  -233.407	  -233.407	  -233.407
206	  -7992.57	  -924.055	  -234.422	  -234.422	  -234.422
207	  -7995.84	  -927.326	  -235.499	  -235.499	  -235.499
208	  -8004.64	  -936.123	  -236.957	  -236.957	  -236.957
209	  -8007.95	   -939.43	  -238.596	  -238.596	  -238.596
210	  -8009.66	  -941.145	  -240.927	  -240.927	  -240.927
211	  -8018.52	  -950.006	  -245.042	  -245.042	  -245.042
212	   -8027.9	   -959.38	  -251.366	  -251.366	  -251.366
213	  -8040.25	  -971.733	  -258.893	  -258.893	  -258.893
214	  -8058.03	  -989.516	  -265.046	  -265.046	  -265.046
215	   -8063.8	  -995.283	  -267.249	  -267.249	  -267.249
216	  -8055.99	  -987.477	  -265.664	  -265.664	  -265.664
217	  -8055.17	  -986.652	  -263.025	  -263.025	  -263.025
218	  -8059.43	  -990.911	  -261.636	  -261.636	  -261.636
219	  -8061.82	  -993.303	  -262.172	  -262.172	  -262.172
220	  -8066.68	  -998.161	  -264.507	  -264.507	  -264.507
221	   -8078.3	  -1009.78	  -267.807	  -267.807	  -267.807
222	  -8084.63	  -1016.12	   -270.65	   -270.65	   -270.65
